"ScryfallID","SetID","CollectorNumber","CardName"
"cb3d470d-e0f0-44c2-97f7-f31c02cdfbd3","DMR","385","Mind Stone"
"8e37fae5-ddd0-4e16-8581-71579f89d9c5","DMR","121","Gamble"
"c87830ee-c6b9-4c68-bc04-74987b03858d","DMR","453","Urza's Incubator"
"f5a9f234-c1c1-4b4b-8385-6e0ced9977f1","DMR","150","Battlefield Scrounger"
"5f86bba5-e203-4a86-a415-ce748f6d1f6f","DMR","18","Orim's Thunder"
"359fbd40-0f61-4ec7-872c-228a476c7ad5","DMR","172","Penumbra Bobcat"
"7bc508b3-8b38-4cf0-89a7-a2cb247ed083","DMR","137","Skirk Prospector"
"497dedba-909a-4f1d-8b05-39c512007fbd","DMR","107","Urborg Uprising"
"4b19fdac-da3e-4ebd-ae7b-6f31a97b2a0f","DMR","42","Circular Logic"
"7f7a3d34-4e4e-4545-8e2e-6977eb754270","DMR","105","Undead Gladiator"
"eae0bd2b-6875-4823-b596-f5c7c0a0809e","DMR","411","Forest"
"d14d5ff3-40c0-4f22-91ad-d6c8447cb9e0","DMR","281","Counterspell"
"99058730-b383-47b3-9c9b-2476200c992c","NEC","71","Silkguard"
"2cd32b69-5e1e-4990-88ec-85b21056ceae","NEO","330","Risona, Asari Commander"
"359445e8-2f4a-4e73-9201-2c7a11d26666","NEO","455","Invoke Despair"
"47bad5c1-5804-4fba-91d9-3a49951f6e06","NEO","333","Futurist Operative"
"95dbd59e-a2f0-4031-b6c6-1b59fb7cb067","NEO","317","Guardians of Oboro"
"ca8fb179-7e81-4b20-8b81-ea1aa97afe58","NEO","293","Plains"
"77a144bb-df52-4d55-aecc-8c2ba644a942","NEO","349","Spring-Leaf Avenger"
"166775be-c3b7-4a17-9376-aa4229b147f9","NEO","113","Mukotai Soulripper"
"8297592c-3036-434a-9dbb-5f0af804dd13","NEO","346","Coiling Stalker"
"317bdf0d-df7d-4ca2-8131-060ba7cf2602","NEO","318","Nezumi Bladeblesser"
"28d92cad-45b0-479d-97fc-c175f3a3f259","NEO","152","Kumano Faces Kakkazan // Etching of Kumano"
"7ec1192c-25b8-4975-ae6c-86be28ac1840","NEO","55","Go-Shintai of Lost Wisdom"
"5d33a5b7-797b-4079-8d62-edd124c0fb5a","NEO","157","Rabbit Battery"
"ba06fcda-7ab8-48d4-8656-2a911e73dc44","NEO","264","Bloodfell Caves"
"af6ae567-c77a-416a-b609-4df3d0dd2e18","NEO","252","Ninja's Kunai"
"f48ab69d-8a01-4dcb-af70-31e2c62278df","H1R","1","Ephemerate"
"9d596bc0-c972-4a36-8cf6-cd8f72169021","MH2","326","Mishra's Factory"
"c706922d-c892-43d0-a4f5-91283999d291","MH2","457","Chef's Kiss"
"4613fc96-a98d-4ea8-b1e2-0a776dfd4d5a","MH2","329","Late to Dinner"
"a0e60c9e-0b9c-4daa-8a61-52111e03f49f","MH2","385","Resurgent Belief"
"b92a8dbf-d5b1-4337-8c3e-bc0c8308e426","MH2","400","Persist"
"f7f07a80-05b5-4108-9e68-f8da05866acc","MH2","421","Goblin Anarchomancer"
"8b3e2d11-0f87-43f2-a961-99a47486f8fa","MH2","369","Lazotep Chancellor"
"a4be3032-c55b-43b5-9ae0-f4e7470f4f83","MH2","487","Mountain"
"2217881d-26dc-44c0-81d8-8c78c44bc5f0","MH2","150","Blessed Respite"
"5a8cd89e-d849-4107-a629-98eae4c91489","MH2","45","Ghost-Lit Drifter"
"0c62efb9-11f2-4f82-af08-4587d58d6e3d","MH2","21","Marble Gargoyle"
"cdc8056f-4c8e-4a2b-b32f-c50c2cb7601a","MH2","40","Etherium Spinner"
"9091e8dc-b546-4b74-9dc9-aef55f60d13a","MH2","193","Dihada's Ploy"
"2ed4901c-9b1e-4e0e-ae71-81cb10779f07","MH2","101","Tizerus Charger"
"a881aa61-fc7c-4ffb-a129-f75be8b2e498","LTR","309","Gollum, Patient Plotter"
"2f5b488e-d725-4ef7-90f4-71091325c0b6","LTR","280","Forest"
"eba0c7c5-ed63-41a5-93e1-a979a6f983b9","LTR","274","Island"
"8538a97f-302d-468a-8a6c-50c800d614e5","LTR","273","Plains"
"671516eb-b088-4a15-aec9-1781ca016e11","LTR","265","Island"
"07264de1-4322-4adb-8f08-c0aa236747c7","LTR","271","Forest"
"f724ae86-b968-4f49-8267-c2c34c22f1b6","LTR","262","Plains"
"71f97505-c961-4890-acd0-32a63919ac2a","LTR","74","Treason of Isengard"
"92cd3884-18d1-4200-b28e-a52349ef37aa","LTR","188","Shower of Arrows"
"0aa57431-39e2-4152-8a30-1c1e8faef153","LTR","157","Chance-Met Elves"
"2e20c2b8-ffe3-4d14-8588-f89719358e3d","LTR","31","Slip On the Ring"
"aa59141a-4645-4316-b714-bbf2c139786e","LTR","64","Pelargir Survivor"
"552730c5-e3a6-468f-91b2-82c272dda400","LTR","122","Erebor Flamesmith"
"b6e0b4ff-85b5-485f-a78f-1a58bb343238","LTR","48","Dreadful as the Storm"
"0a1bd073-4351-4c56-9b07-4430d0d83084","LTR","150","Swarming of Moria"
"1c24b5fa-506d-4eaf-881b-bc282c74a16c","LTR","155","Brandywine Farmer"
"1c50d4c8-2311-4394-b73f-389eb81e898b","LTR","73","Surrounded by Orcs"
"71f97505-c961-4890-acd0-32a63919ac2a","LTR","74","Treason of Isengard"
"1c50d4c8-2311-4394-b73f-389eb81e898b","LTR","73","Surrounded by Orcs"
"552730c5-e3a6-468f-91b2-82c272dda400","LTR","122","Erebor Flamesmith"
"661338ff-a192-4007-a144-63d00f2e9ecb","LTR","59","Knights of Dol Amroth"
"1bfccbab-29fa-4e92-8919-6cd4815fb655","LTR","67","Saruman the White"
"b8397d13-eeaf-4b4e-b3cd-9a9ac231873a","LTR","137","Improvised Club"
"651503a2-5d1e-408a-9cdc-0cee05ab3ef0","LTR","46","Council's Deliberation"
"6e1057de-5710-415c-9a51-1d8bd86021a3","LTR","51","Glorious Gale"
"b612452e-b8a8-4a5a-82a8-01fd463cfc77","LTR","41","Bewitching Leechcraft"
"54b9c323-ac9b-4864-bd57-81b557f44114","LTR","57","Isolation at Orthanc"
"8c321159-43e5-40fc-9f0c-4ecc4f6cfd20","LTR","126","Fiery Inscription"
"30e1ec49-ad4f-4623-aeeb-dba07d6e6251","LTR","39","Arwen's Gift"
"54b9c323-ac9b-4864-bd57-81b557f44114","LTR","57","Isolation at Orthanc"
"42db2313-b13d-4292-bef2-bf86f989d32f","LTR","43","Birthday Escape"
"bbcc27e7-cbe4-45c2-b157-7251a10e7ba4","LTR","54","Hithlain Knots"
"be6400e8-7f99-4005-9a92-ffbc359d3871","LTR","70","Soothing of Sméagol"
"8ebf2a25-9bee-4146-af83-f22aab6db2a8","LTR","208","Gandalf's Sanction"
"bc02e193-df33-4eb1-adc1-b51ee931218a","LTR","251","Stone of Erech"
"1500126f-fbe4-4c39-bb06-1a36e2c4682f","LTR","238","Ent-Draught Basin"
"3b46aacf-b31a-4380-9e4b-82795fbaba3b","LTR","243","Lembas"
"ee7292f7-1c7e-449c-9c52-7584d6a14c2c","LTR","142","Rally at the Hornburg"
"2f506f9f-4c0d-44e8-9f81-8403d808d0e4","LTR","146","Rohirrim Lancer"
"f525b727-acde-427b-9c33-20964e8cf613","LTR","147","Rush the Room"
"4dd89994-bdff-47ca-a65d-10afcc7e773e","LTR","53","Grey Havens Navigator"
"4dd89994-bdff-47ca-a65d-10afcc7e773e","LTR","53","Grey Havens Navigator"
"c222577d-a3c7-41d9-b11b-62065bdb98ef","LTR","45","Captain of Umbar"
"c222577d-a3c7-41d9-b11b-62065bdb98ef","LTR","45","Captain of Umbar"
"0a1bd073-4351-4c56-9b07-4430d0d83084","LTR","150","Swarming of Moria"
"71f97505-c961-4890-acd0-32a63919ac2a","LTR","74","Treason of Isengard"
"f525b727-acde-427b-9c33-20964e8cf613","LTR","147","Rush the Room"
"648bc8ae-1798-4c2f-a372-0487a90ba4d3","LTR","97","Mordor Trebuchet"
"936421a0-2c2a-4410-941d-4e6b88166bd1","LTR","112","Uruk-hai Berserker"
"13bc14f9-c90c-499d-9024-3182d78e0a88","LTR","187","Shortcut to Mushrooms"
"630e1e36-2f5d-44d4-9ff2-19ae75295016","LTR","159","Dúnedain Rangers"
"17c2250a-9af1-40de-9f09-7e8c7daec520","LTR","14","Faramir, Field Commander"
"4e3639c1-ebc3-4a0b-ab93-549e45aff0f7","LTR","175","Lothlórien Lookout"
"25e69fa8-7339-4bfa-8e35-9cbfe0001d8b","LTR","108","Shelob's Ambush"
"6989018c-37b1-4282-a4af-9cc97f160b4d","LTR","139","Oliphaunt"
"bc60dc65-6813-4d57-877b-df195ed00d00","LTR","182","Pippin's Bravery"
"673c6c12-2513-4d1b-acf0-6a1f741d49dd","LTR","90","Haunt of the Dead Marshes"
"1da7fc15-f894-496e-ba18-a02d42e9bedc","LTR","35","Took Reaper"
"4dd89994-bdff-47ca-a65d-10afcc7e773e","LTR","53","Grey Havens Navigator"
"ad961ba1-c74f-4a44-87fe-b30e2b63e378","LTR","178","Mirkwood Spider"
"21b7606a-6a4c-4bf0-b311-1883383161d2","LTR","144","Relentless Rohirrim"
"a4410076-e1fe-45f3-a0ca-a91ab0133ff4","LTR","1","Banish from Edoras"
"04dcef75-6f98-4233-ae32-6fe41724c8e0","LTR","116","Book of Mazarbul"
"8c321159-43e5-40fc-9f0c-4ecc4f6cfd20","LTR","126","Fiery Inscription"
"4b9af0ce-db08-4ccf-a9f3-b7c1eea14423","LTR","429","Gothmog, Morgul Lieutenant"
"0c511371-97d7-47cc-934c-939dfbdd1c0b","LTR","432","Knights of Dol Amroth"
"8ebd8813-4aaf-48bf-9243-3ec4099b8372","LTR","199","Doors of Durin"
"a9379675-1a32-4e2b-8aaf-5f908c595f31","LTR","44","Borne Upon a Wind"
"295b8595-5b4e-4fc8-8249-486d36e15f67","LTR","119","Display of Power"
"295b8595-5b4e-4fc8-8249-486d36e15f67","LTR","119","Display of Power"
"bacd500c-1389-4314-a53e-0ad510d6fb79","LTR","259","Rivendell"
"b38b6760-616f-4b11-8ce7-ac1223c7fd53","LTR","256","Minas Tirith"
"bf2931bd-bedc-45e8-b3f0-e2a220dbac1b","DMC","31","General Marhault Elsdragon"
"95ebbb6d-04f8-42ec-a1b7-6ca67994b8d3","DMU","369","Sheoldred, the Apocalypse"
"87ab2cad-ac4c-4b04-8724-c824b45db4d0","DMU","293","Astor, Bearer of Blades"
"d644ec3b-fa6e-4642-8367-35a3ba1f88de","DMU","412","Defiler of Vigor"
"ea9fc6ee-2205-4f77-8e14-313bfbe68c1e","DMU","421","Plaza of Heroes"
"ce295f1e-fb31-4275-a5d3-8c6f29afff40","DMU","32","Serra Paragon"
"86a42355-ead5-48b9-813a-1e9be9a45747","DMU","310","Radha, Coalition Warlord"
"efaef59b-639c-4f97-addd-a32a523dd961","DMU","364","Tura Kennerüd, Skyknight"
"ba537452-3dab-4ecd-b65f-9e311a130d31","DMU","86","Choking Miasma"
"8b12da45-aff4-406d-83a3-39ecaff6ff56","DMU","14","Coalition Skyknight"
"ef2dc99b-083d-473e-b352-e8264353e85b","DMU","161","Elfhame Wurm"
"c56cf82f-8bbb-49ae-ad93-291cbec9126e","DMU","22","Juniper Order Rootweaver"
"6d8f1f06-dde5-41f2-923c-67d1d4d13fab","DMU","128","Goblin Picker"
"409189da-53c9-4daf-b6b2-d155fc14f91a","DMU","31","Samite Herbalist"
"e8e9959a-b422-4906-8d35-8b05c5dd6de1","DMU","281","Forest"
"3f85a4be-fa18-47ce-b24d-8cac718227ef","DMR","299","Chainer, Dementia Master"
"fbecc305-a35a-47b2-a825-f48ce1171b79","DMR","450","Legacy Weapon"
"4880c0ca-7127-4d8d-ade7-2459e4acd706","DMR","287","Impulse"
"9040f60a-03a5-4410-b6f8-92620ff91af4","DMR","312","Terror"
"b5a79f5d-d0df-4799-ac3a-84305e3af0c9","DMR","110","Yawgmoth, Thran Physician"
"e65b459e-2756-4f66-b80d-4bdc1c1c9bae","DMR","455","Gemstone Mine"
"b50762ad-494a-46fa-811f-4e472de8cebd","DMR","53","Hermetic Study"
"72c7f922-c334-4a75-9f5a-e68595049318","DMR","176","Seton's Desire"
"c750f7d7-25b8-433f-b3a8-0d842b99276f","DMR","130","Macetail Hystrodon"
"fc046a97-4699-438d-8da4-022560a18564","DMR","29","Spirit Link"
"c75772e5-257e-4b08-90a4-492a43f229b3","DMR","33","Vigilant Sentry"
"6996d612-28a5-4515-baba-9aad65bf4b28","DMR","79","Dark Withering"
"752bf493-5839-47e8-95f2-6d8201907428","DMR","235","Tormod's Crypt"
"01c46b9a-07ea-40ab-9a2b-5bee8e7d3496","DMR","407","Swamp"
"3d72f51a-3615-4b98-acaa-7d55aabb6c10","DMR","291","Ovinize"
"199cde21-5bc3-49cd-acd4-bae3af6e5881","CLB","871","Sol Ring"
"34ea44f2-cb2f-4b86-83fc-fe507f05bb9d","C19","204","Trostani, Selesnya's Voice"
"af8b5322-bfd9-4e37-90b8-3d507ab687de","MM2","151","Noble Hierarch"
"aba51852-af8f-49d8-8fb6-22d52a1742b8","MH2","166","Ignoble Hierarch"
"b5ec628a-4b66-4ab8-9e00-c1582da722ff","MH2","323","Scion of Draco"
"f3c850b9-d014-4cd1-8ffd-361ed4fe1e6d","UNF","242","Swamp"
"f3c850b9-d014-4cd1-8ffd-361ed4fe1e6d","UNF","242","Swamp"
"f3c850b9-d014-4cd1-8ffd-361ed4fe1e6d","UNF","242","Swamp"
"f3c850b9-d014-4cd1-8ffd-361ed4fe1e6d","UNF","242","Swamp"
"f3c850b9-d014-4cd1-8ffd-361ed4fe1e6d","UNF","242","Swamp"
"82283c22-9b64-4f41-a5bb-aeb737eee5c9","UNF","240","Plains"
"82283c22-9b64-4f41-a5bb-aeb737eee5c9","UNF","240","Plains"
"82283c22-9b64-4f41-a5bb-aeb737eee5c9","UNF","240","Plains"
"82283c22-9b64-4f41-a5bb-aeb737eee5c9","UNF","240","Plains"
"82283c22-9b64-4f41-a5bb-aeb737eee5c9","UNF","240","Plains"
"9e1170a5-e5bb-4b86-8718-f75eec679b4e","UNF","243","Mountain"
"9e1170a5-e5bb-4b86-8718-f75eec679b4e","UNF","243","Mountain"
"9e1170a5-e5bb-4b86-8718-f75eec679b4e","UNF","243","Mountain"
"9e1170a5-e5bb-4b86-8718-f75eec679b4e","UNF","243","Mountain"
"9e1170a5-e5bb-4b86-8718-f75eec679b4e","UNF","243","Mountain"
"15303b22-ddf0-488d-b07e-a118f35ef00f","UNF","241","Island"
"15303b22-ddf0-488d-b07e-a118f35ef00f","UNF","241","Island"
"15303b22-ddf0-488d-b07e-a118f35ef00f","UNF","241","Island"
"15303b22-ddf0-488d-b07e-a118f35ef00f","UNF","241","Island"
"15303b22-ddf0-488d-b07e-a118f35ef00f","UNF","241","Island"
"f1488e6b-f677-44c5-8ff3-6a2f9bdb28c2","UNF","244","Forest"
"f1488e6b-f677-44c5-8ff3-6a2f9bdb28c2","UNF","244","Forest"
"f1488e6b-f677-44c5-8ff3-6a2f9bdb28c2","UNF","244","Forest"
"f1488e6b-f677-44c5-8ff3-6a2f9bdb28c2","UNF","244","Forest"
"f1488e6b-f677-44c5-8ff3-6a2f9bdb28c2","UNF","244","Forest"
"d86cd8fb-4ba7-4311-b0f3-b06fa112eda5","LTR","267","Swamp"
"eba0c7c5-ed63-41a5-93e1-a979a6f983b9","LTR","274","Island"
"d3f990e7-54a3-4893-8510-645b2065447b","LTR","11","Errand-Rider of Gondor"
"214c270e-29ca-4d69-bea6-9252ae7707ad","LTR","28","Samwise the Stouthearted"
"671516eb-b088-4a15-aec9-1781ca016e11","LTR","265","Island"
"bbeca27a-6c5b-40b9-83a4-a3a2096ff6f8","LTR","264","Island"
"dd698f10-b0fc-42fc-84ec-f5a0d96bfa1d","LTR","255","The Grey Havens"
"9b5f68bc-1842-4efd-b85a-d897cfd63bde","LTR","276","Swamp"
"eba0c7c5-ed63-41a5-93e1-a979a6f983b9","LTR","274","Island"
"4ff9fbf5-de6f-4ef9-a6ab-56da4b341b77","LTR","272","Plains"
"8fee8302-39ca-43c3-b139-62e591559306","LTR","275","Island"
"e98d5321-ec09-456c-a9ea-c8ca2cfc6205","LTR","192","Aragorn, the Uniter"
"bf4f0a7c-620e-4ed8-8da3-fa6564e8a0cd","LTR","52","Goldberry, River-Daughter"
"9bae7a4d-9117-43c5-a048-80a0ddadc034","LTR","2","The Battle of Bywater"
"a14c4b29-3363-45ce-9190-0f79e1a0ef7f","LTR","230","Shelob, Child of Ungoliant"
"616cfb94-3faf-44fe-bf04-e90643765e48","LTR","160","Elven Chorus"
"f6bc3720-2892-4dda-8f30-079a1ac8e1e2","LTR","4","Boromir, Warden of the Tower"
"bf96c268-c86b-4d5e-bf04-200c427e5fa5","LTR","338","Nazgûl"
"75338f49-1f02-4333-87e4-5779ef14e688","LTR","27","Rosie Cotton of South Lane"
"7769f0ce-b31b-4cb5-8635-2b9b70114180","LTR","445","Many Partings"
"5a56cbc2-6fc2-4443-90fe-59acd526f562","LTR","440","Rosie Cotton of South Lane"
"08dc9616-83e5-451f-aaa8-d0c81802fa13","LTR","414","Pippin's Bravery"
"c4e40481-aeaa-4b3d-a020-e9b6d7c11992","LTR","22","Lost to Legend"
"8e3bd86b-e8ca-4885-a823-78fb967e6caf","LTR","88","Gríma Wormtongue"
"03ab74cd-978a-49eb-9d38-bc8b472b3cef","LTR","56","Ioreth of the Healing House"
"c33bf593-62e0-491a-a31a-328bce6d8735","LTR","140","Olog-hai Crusher"
"e860dd40-07c5-47c3-92a8-1ee95a953c2f","LTR","83","Easterling Vanguard"
"b590d028-ea6a-4550-b5e2-ba328a81bbc0","LTR","242","Inherited Envelope"
"6391699e-987a-499f-9fec-96f2362760b9","LTR","154","Bombadil's Song"
"2e20c2b8-ffe3-4d14-8588-f89719358e3d","LTR","31","Slip On the Ring"
"58aafdb6-1c8c-4fc4-a52e-3e601be7fb0c","LTR","86","Gorbag of Minas Morgul"
"885a3277-ef10-4dcf-ac63-eb8971cd627c","LTR","177","Meriadoc Brandybuck"
"3f440fa1-5387-41d6-a80f-5b19dbb21514","LTR","221","Rise of the Witch-king"
"a4410076-e1fe-45f3-a0ca-a91ab0133ff4","LTR","1","Banish from Edoras"
"21b7606a-6a4c-4bf0-b311-1883383161d2","LTR","144","Relentless Rohirrim"
"0a1bd073-4351-4c56-9b07-4430d0d83084","LTR","150","Swarming of Moria"
"0adc3bff-0eb1-40e9-b954-5515babd07a3","LTR","76","Willow-Wind"
"26bb65ba-d605-4b79-a700-4a08ec5a90b4","LTR","8","Eastfarthing Farmer"
"46b7f493-1b57-4b07-8510-30703282f879","LTR","185","Revive the Shire"
"5ae08177-48ee-4404-834d-d3cd7482ae81","LTR","98","Morgul-Knife Wound"
"bdd4d735-8cda-47c1-865b-48b51ac8f666","LTR","105","Sam's Desperate Rescue"
"6e1057de-5710-415c-9a51-1d8bd86021a3","LTR","51","Glorious Gale"
"ad961ba1-c74f-4a44-87fe-b30e2b63e378","LTR","178","Mirkwood Spider"
"c2e2c80d-7581-46ba-8237-7886b91c19b3","LTR","24","Now for Wrath, Now for Ruin!"
"bb0cda3a-20d7-425a-89fe-b0a3cd7ced03","LTR","16","Fog on the Barrow-Downs"
"b79999df-af8c-4724-9631-20eee5a00e49","LTR","32","Soldier of the Grey Host"
"f3fd9ff1-278b-4e6a-b30b-90250d8b5762","LTR","197","Butterbur, Bree Innkeeper"
"6589b339-9067-4e9b-bfdb-c49f8b3ef2d4","LTR","190","Wose Pathfinder"
"444b687f-2571-4c55-a497-d24b9e18bc0f","LTR","30","Shire Shirriff"
"26bb65ba-d605-4b79-a700-4a08ec5a90b4","LTR","8","Eastfarthing Farmer"
"2acb8240-8e0e-4adf-a884-4986c116e704","LTR","33","Stalwarts of Osgiliath"
"002f647a-25f8-461b-8617-52674f5d577c","LTR","29","Second Breakfast"
"d179dbbe-9c79-4dbc-955a-5209a3e2745a","LTR","176","Many Partings"
"d15fd66d-fa7e-411d-9014-a56caa879d93","LTR","180","Mushroom Watchdogs"
"1c24b5fa-506d-4eaf-881b-bc282c74a16c","LTR","155","Brandywine Farmer"
"c4e40481-aeaa-4b3d-a020-e9b6d7c11992","LTR","22","Lost to Legend"
"002f647a-25f8-461b-8617-52674f5d577c","LTR","29","Second Breakfast"
"46b7f493-1b57-4b07-8510-30703282f879","LTR","185","Revive the Shire"
"27347256-2ac4-4b12-b288-0a8d578a1ff2","LTR","174","Long List of the Ents"
"caa6dded-ab08-43d0-b2fb-008854582cba","LTR","13","Esquire of the King"
"26bb65ba-d605-4b79-a700-4a08ec5a90b4","LTR","8","Eastfarthing Farmer"
"b6e0b4ff-85b5-485f-a78f-1a58bb343238","LTR","48","Dreadful as the Storm"
"26bb65ba-d605-4b79-a700-4a08ec5a90b4","LTR","8","Eastfarthing Farmer"
"3b46aacf-b31a-4380-9e4b-82795fbaba3b","LTR","243","Lembas"
"54b9c323-ac9b-4864-bd57-81b557f44114","LTR","57","Isolation at Orthanc"
"9b5871c5-bb94-4803-93ba-cd1a630b00d6","LTR","127","Fire of Orthanc"
"f6dcd1ca-4943-46e4-bb5d-c14949e21e23","LTR","233","Théoden, King of Rohan"
"c544e301-13b4-4dec-b65c-d54809bb7736","LTR","194","Arwen Undómiel"
"30e1ec49-ad4f-4623-aeeb-dba07d6e6251","LTR","39","Arwen's Gift"
"3d5f92bf-e4e7-487a-834c-964fdd6ad674","LTR","6","Dúnedain Blade"
"92cd3884-18d1-4200-b28e-a52349ef37aa","LTR","188","Shower of Arrows"
"1da7fc15-f894-496e-ba18-a02d42e9bedc","LTR","35","Took Reaper"
"4e3639c1-ebc3-4a0b-ab93-549e45aff0f7","LTR","175","Lothlórien Lookout"
"17fbb63c-ffc7-4183-a5e2-b55b035dc033","UNF","146","Lineprancers"
"0782653e-9d8c-485b-b152-9353cd4f6ec8","CMM","697","Balefire Dragon"
"f687c808-84de-4f16-afb9-a0c6c7f10ab9","CMM","744","Abstruse Archaic"
"fdf26a2f-376e-4437-b2b4-78f8c512fb13","CMM","631","Fact or Fiction"
"7454e0cc-98c2-48a1-b2c9-49908d2aedcc","CMM","703","Sol Ring"
"ba852b68-eeb7-4023-898c-0722a82d4cff","CMM","628","Return to Dust"
"65879a80-b656-412f-8b90-aa6d4f36a43c","CMM","642","Faithless Looting"
"56b0a988-5aee-4f4c-8efe-4c2a392702b1","CMM","641","Nadier's Nightblade"
"7f3d574a-72b5-43be-b4b5-87865bbc7b5c","CMM","661","Path of Ancestry"
"b0506e30-ed0d-4838-97b1-55900ad633b5","CMM","649","Kodama's Reach"
"077ba531-ab3b-4d00-af2c-2d4914c68cd8","CMM","648","Elvish Mystic"
"7b3ff07c-9653-4197-ad3d-638e712e8465","CMM","231","Heartless Hidetsugu"
"b10d99bf-b2ce-4443-b924-ff0eb8be1033","CMM","289","Finale of Devastation"
"fb4e4509-ffd8-4fd0-a678-19c9975d571b","CMM","176","Ob Nixilis of the Black Oath"
"9510e5ff-901a-42c9-b11f-5f71e2475504","CMM","316","Regal Behemoth"
"e1780be8-26f6-4f33-9bc6-ecafc3751c8e","CMM","197","Wake the Dead"
"4a8f810f-844b-4ebd-b28c-46432cf0203d","CMM","60","Sublime Exhalation"
"7b4b3918-94f7-4981-9702-f01970fac37c","CMM","68","Wakening Sun's Avatar"
"dfd6b4bc-70da-4d93-bdf7-78ba176a764f","CMM","275","Beanstalk Giant // Fertile Footsteps"
"4bfc5847-c3b4-41e7-8087-73ac4850bc1b","CMM","414","Thought Vessel"
"fad9cac1-8b2b-42d6-9f0b-d679689ba862","CMM","382","Fellwar Stone"
"f40ad933-ddd9-4975-a222-21fe3305137c","CMM","129","Tromokratis"
"2c0c19c3-0ea6-4b05-9cde-e9863b1fbe04","CMM","201","Yahenni, Undying Partisan"
"adc7f8f3-140d-4dd0-aacc-b81b2b93eb67","CMM","339","Hamza, Guardian of Arashin"
"88a08aff-3a50-4f2e-97a1-f1d79d5c4ade","CMM","41","Mace of the Valiant"
"3fdf5020-ea97-4f95-a096-cb5688dad2e2","CMM","8","Alharu, Solemn Ritualist"
"91bbe20b-0d39-46fc-a09a-fc8c676f1fe7","CMM","15","Baird, Steward of Argive"
"994094f8-e175-4e2e-aa39-c096f0ed9e6a","CMM","23","Fencing Ace"
"ee6b54de-8e79-4f60-b642-3d259bf74ea0","CMM","38","Losheel, Clockwork Scholar"
"994094f8-e175-4e2e-aa39-c096f0ed9e6a","CMM","23","Fencing Ace"
"39704000-65d3-4d39-849e-a3b617376bbc","CMM","286","Eternal Witness"
"a11f77e4-edb6-43c6-b8ca-d4f62d26d0c0","CMM","20","Danitha Capashen, Paragon"
"d0ca5bcc-f49f-4370-9f95-031836bb771b","CMM","22","Elite Scaleguard"
"fbbbbbf7-eaae-462e-a8eb-7f6a97703600","CMM","35","Kirtar's Wrath"
"cb12173d-3afb-4e8b-b612-fa7737a8c6c2","CMM","356","Slimefoot, the Stowaway"
"da62b97e-e4cd-462d-9ab9-2230ca360c32","CMM","261","Subira, Tulzidi Caravanner"
"12d0b07f-9823-45b7-89bb-0a2a71833d46","CMM","18","Cartographer's Hawk"
"d3c1bd49-e059-401e-b999-63166f9bc1fe","CMM","266","Valduk, Keeper of the Flame"
"2c0c19c3-0ea6-4b05-9cde-e9863b1fbe04","CMM","201","Yahenni, Undying Partisan"
"73f15c50-cfb2-4567-bad5-3d18a2d7d0aa","CMM","158","Feast of Succession"
"14fc0dfb-663a-4713-902e-96dbecc404b7","CMM","145","Corpse Augur"
"a11dea2a-fe20-4e1b-9e1e-8759e0950f0a","CMM","166","Heartless Act"
"b0ad6c2f-9c26-496d-9079-adf1fec08a59","CMM","163","Goremand"
"c924502b-a49e-4bf6-9e1a-9aa83f279228","CMM","417","Vial of Dragonfire"
"d6c66076-fb85-4a5e-8cd0-d103834b3cd1","CMM","182","Read the Bones"
"b4b266e2-1cad-40df-bc0e-3e1464b299b3","CMM","190","Thorn of the Black Rose"
"3db65137-c9d6-4352-b7a0-f3968b167233","CMM","297","Ilysian Caryatid"
"5fc0b82a-f943-4330-b9e7-bb4527354bfd","CMM","9","All That Glitters"
"c1d9e279-61c1-4567-9f54-50a7138fb36d","CMM","203","Abrade"
"b26a42c6-fc98-4993-891c-7ac6a0735543","CMM","390","Heart-Piercer Bow"
"5a397298-9d7d-495f-983a-1683291a7b9f","CMM","114","Renowned Weaponsmith"
"3d70dcbe-0b90-40b4-8a54-e5218b7135b1","CMM","64","Swift Response"
"4512357b-0d08-4996-9301-5853eae1ea64","CMM","154","Drown in Sorrow"
"be1165a2-e697-4ceb-91ba-693a3a006f27","CMM","328","Tuskguard Captain"
"d432d17e-052b-4a81-bad8-14babf6e593f","CMM","282","Deadly Recluse"
"e41cbc3b-a2e9-4a14-a603-581413bc0b17","CMM","63","Supply Runners"
"24705dee-027c-42a2-8505-66c0a34a4a58","CMM","12","Ancestral Blade"
"732c3b63-5e15-4510-813c-58e20cd9833f","CMM","67","Unbounded Potential"
"8363acf3-eff9-4f57-8b8a-683256d279e0","CMM","418","Vulshok Battlegear"
"b4a8684b-5164-4313-ab3e-4c5b4f52bc7e","CMM","288","Fierce Empath"
"b836b0a9-c38b-423a-bf22-c9041acf1952","CMM","278","Courage in Crisis"
"5fc0b82a-f943-4330-b9e7-bb4527354bfd","CMM","9","All That Glitters"
"44063a90-e4cf-4bcd-a128-792de15371a7","CMM","314","Ram Through"
"e8d78a93-1a9f-4bc1-82b4-d3434367d27b","CMM","25","Gavony Silversmith"
"6c0bbbe0-e6cf-43df-9c44-b6bbfa9c9af7","CMM","48","Palace Sentinels"
"299cc386-2ed5-4504-9ba6-17a52e0c9a0c","CMM","66","Thraben Inspector"
